0025accbb2e3dfbfe6f5b3a4562bdee0,2021-03-08,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-03-15,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-03-22,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-03-29,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-04-05,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-04-12,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-04-19,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-04-26,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-05-03,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-05-10,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-05-17,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-05-24,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-05-31,0.0
0025accbb2e3dfbfe6f5b3a4562bdee0,2021-06-07,0.0
00b81e9b086c6b44253d552452b5eaf2,2021-03-08,51.33333333333326
00b81e9b086c6b44253d552452b5eaf2,2021-03-15,19.333333333333485
00b81e9b086c6b44253d552452b5eaf2,2021-03-22,-14.0
00b81e9b086c6b44253d552452b5eaf2,2021-03-29,12.999999999999773
00b81e9b086c6b44253d552452b5eaf2,2021-04-05,16.666666666666742
00b81e9b086c6b44253d552452b5eaf2,2021-04-12,2.0
00b81e9b086c6b44253d552452b5eaf2,2021-04-19,-1.666666666666515
00b81e9b086c6b44253d552452b5eaf2,2021-04-26,20.999999999999773
00b81e9b086c6b44253d552452b5eaf2,2021-05-03,131.33333333333348
00b81e9b086c6b44253d552452b5eaf2,2021-05-10,47.0
00b81e9b086c6b44253d552452b5eaf2,2021-05-17,18.0
00b81e9b086c6b44253d552452b5eaf2,2021-05-24,-1.0000000000002274
00b81e9b086c6b44253d552452b5eaf2,2021-05-31,0.0
00b81e9b086c6b44253d552452b5eaf2,2021-06-07,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-03-08,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-03-15,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-03-22,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-03-29,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-04-05,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-04-12,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-04-19,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-04-26,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-05-03,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-05-10,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-05-17,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-05-24,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-05-31,0.0
014a3a361546e92efe93ec6b8f35ebdd,2021-06-07,0.0
0178ba794692d930832895d7aae30ae0,2021-03-08,0.0
0178ba794692d930832895d7aae30ae0,2021-03-15,0.0
0178ba794692d930832895d7aae30ae0,2021-03-22,0.0
0178ba794692d930832895d7aae30ae0,2021-03-29,0.0
0178ba794692d930832895d7aae30ae0,2021-04-05,0.0
0178ba794692d930832895d7aae30ae0,2021-04-12,0.0
0178ba794692d930832895d7aae30ae0,2021-04-19,0.0
0178ba794692d930832895d7aae30ae0,2021-04-26,0.0
0178ba794692d930832895d7aae30ae0,2021-05-03,0.0
0178ba794692d930832895d7aae30ae0,2021-05-10,0.0
0178ba794692d930832895d7aae30ae0,2021-05-17,0.0
0178ba794692d930832895d7aae30ae0,2021-05-24,0.0
0178ba794692d930832895d7aae30ae0,2021-05-31,0.0
0178ba794692d930832895d7aae30ae0,2021-06-07,0.0
028b2111d990b7f862d81e6e4d357016,2021-03-08,19.666666666666515
028b2111d990b7f862d81e6e4d357016,2021-03-15,0.0
028b2111d990b7f862d81e6e4d357016,2021-03-22,0.0
028b2111d990b7f862d81e6e4d357016,2021-03-29,0.0
028b2111d990b7f862d81e6e4d357016,2021-04-05,0.0
028b2111d990b7f862d81e6e4d357016,2021-04-12,0.0
028b2111d990b7f862d81e6e4d357016,2021-04-19,0.0
028b2111d990b7f862d81e6e4d357016,2021-04-26,475.33333333333326
028b2111d990b7f862d81e6e4d357016,2021-05-03,13.0
028b2111d990b7f862d81e6e4d357016,2021-05-10,84.33333333333303
028b2111d990b7f862d81e6e4d357016,2021-05-17,49.66666666666697
028b2111d990b7f862d81e6e4d357016,2021-05-24,6.66666666666697
028b2111d990b7f862d81e6e4d357016,2021-05-31,0.0
028b2111d990b7f862d81e6e4d357016,2021-06-07,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-03-08,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-03-15,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-03-22,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-03-29,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-04-05,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-04-12,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-04-19,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-04-26,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-05-03,82.00000000000009
02c79e63cc9f3f9722ad613c1f0831f7,2021-05-10,5.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-05-17,-2.3333333333333712
02c79e63cc9f3f9722ad613c1f0831f7,2021-05-24,6.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-05-31,0.0
02c79e63cc9f3f9722ad613c1f0831f7,2021-06-07,0.0
02cd5088774774918b324c6642488a9c,2021-03-08,0.0
02cd5088774774918b324c6642488a9c,2021-03-15,0.0
02cd5088774774918b324c6642488a9c,2021-03-22,0.0
02cd5088774774918b324c6642488a9c,2021-03-29,0.0
02cd5088774774918b324c6642488a9c,2021-04-05,0.0
02cd5088774774918b324c6642488a9c,2021-04-12,10.400000000000034
02cd5088774774918b324c6642488a9c,2021-04-19,200.8
02cd5088774774918b324c6642488a9c,2021-04-26,160.39999999999998
02cd5088774774918b324c6642488a9c,2021-05-03,208.4000000000001
02cd5088774774918b324c6642488a9c,2021-05-10,261.79999999999995
02cd5088774774918b324c6642488a9c,2021-05-17,16.199999999999363
02cd5088774774918b324c6642488a9c,2021-05-24,-10.199999999999363
02cd5088774774918b324c6642488a9c,2021-05-31,0.0
02cd5088774774918b324c6642488a9c,2021-06-07,0.0
036103887407ab1a29a425399460ef95,2021-03-08,0.0
036103887407ab1a29a425399460ef95,2021-03-15,0.0
036103887407ab1a29a425399460ef95,2021-03-22,0.0
036103887407ab1a29a425399460ef95,2021-03-29,0.0
036103887407ab1a29a425399460ef95,2021-04-05,2.348391215006586
036103887407ab1a29a425399460ef95,2021-04-12,32.67824384901269
036103887407ab1a29a425399460ef95,2021-04-19,0.0
036103887407ab1a29a425399460ef95,2021-04-26,0.0
036103887407ab1a29a425399460ef95,2021-05-03,13.24629804823121
036103887407ab1a29a425399460ef95,2021-05-10,0.0
036103887407ab1a29a425399460ef95,2021-05-17,0.0
036103887407ab1a29a425399460ef95,2021-05-24,0.0
036103887407ab1a29a425399460ef95,2021-05-31,0.0
036103887407ab1a29a425399460ef95,2021-06-07,0.0
03e2603c3134f61842a393a960693aff,2021-03-08,0.027126736111111105
03e2603c3134f61842a393a960693aff,2021-03-15,0.0
03e2603c3134f61842a393a960693aff,2021-03-22,0.0
03e2603c3134f61842a393a960693aff,2021-03-29,0.0
03e2603c3134f61842a393a960693aff,2021-04-05,-0.10850694444444442
03e2603c3134f61842a393a960693aff,2021-04-12,0.0
03e2603c3134f61842a393a960693aff,2021-04-19,0.0
03e2603c3134f61842a393a960693aff,2021-04-26,0.0
03e2603c3134f61842a393a960693aff,2021-05-03,0.0
03e2603c3134f61842a393a960693aff,2021-05-10,0.0
03e2603c3134f61842a393a960693aff,2021-05-17,-0.10850694444444442
03e2603c3134f61842a393a960693aff,2021-05-24,0.0
03e2603c3134f61842a393a960693aff,2021-05-31,0.0
03e2603c3134f61842a393a960693aff,2021-06-07,0.0
04b155599672da2f35abd187df4b7d3f,2021-03-08,0.0
04b155599672da2f35abd187df4b7d3f,2021-03-15,0.0
04b155599672da2f35abd187df4b7d3f,2021-03-22,0.0
04b155599672da2f35abd187df4b7d3f,2021-03-29,0.0
04b155599672da2f35abd187df4b7d3f,2021-04-05,0.0
04b155599672da2f35abd187df4b7d3f,2021-04-12,0.0
04b155599672da2f35abd187df4b7d3f,2021-04-19,664.7999999999956
04b155599672da2f35abd187df4b7d3f,2021-04-26,2014.6000000000022
04b155599672da2f35abd187df4b7d3f,2021-05-03,1001.7999999999993
